fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,totalTransactionRevenue1,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,unique_session_id,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_label,eCommerceAction_step,eCommerceAction_option
00122544416887869,Direct,734490,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,2,27180000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,,Checkout Your Information,,/yourinfo.html,5,Check out,1,Billing and Shipping
00122544416887869,Direct,734490,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,1,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,,Checkout Your Information,,/yourinfo.html,5,Check out,1,Billing and Shipping
00122544416887869,Direct,734490,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,3,40770000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,,Checkout Your Information,,/yourinfo.html,5,Check out,1,Billing and Shipping
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0620,Google Infant Short Sleeve Tee Green,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,19190000,,GGOEGAAX0610,Google Onesie Red/Graphite,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0626,Android Infant Short Sleeve Tee Pink,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0625,Android Infant Short Sleeve Tee Pewter,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0622,Google Infant Short Sleeve Tee White,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0618,Google Infant Short Sleeve Tee Red,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,19190000,,GGOEGAAX0617,Android Onesie Gold,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,9590000,,GGOEGKWQ060910,Google Bib White,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,9590000,,GGOEGKWR060810,Google Bib Red,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,284966,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0619,Google Infant Short Sleeve Tee Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,501810,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,2390000,,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,(not set),,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,2,Product detail views,1,
00122544416887869,Direct,564034,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,1,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,,Checkout Your Information,,/yourinfo.html,5,Check out,1,Billing and Shipping
00122544416887869,Direct,564034,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,3,40770000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,,Checkout Your Information,,/yourinfo.html,5,Check out,1,Billing and Shipping
00122544416887869,Direct,564034,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,2,27180000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,,Checkout Your Information,,/yourinfo.html,5,Check out,1,Billing and Shipping
00122544416887869,Direct,292960,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0618,Google Infant Short Sleeve Tee Red,Home/Apparel/Kid's/Kid's-Infant/,(not set),,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,Product detail views,1,
00122544416887869,Direct,971361,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,3,13590000,42770000,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,87540000,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,971361,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,2,13590000,29180000,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,87540000,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,971361,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,1,13590000,15590000,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,87540000,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,15190000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,15990000,,GGOEGAAX0329,Android Men's Long & Lean Badge Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,15190000,,GGOEGAAX0324,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,23990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,16790000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,15990000,,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,23990000,,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,16790000,,GGOEGAAX0357,Android Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,23990000,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,27990000,,GGOEGAAX0334,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,971362,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,971362,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,971362,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,ORD201708012516,Checkout Confirmation,,/ordercompleted.html,6,Completed purchase,1,
00122544416887869,Direct,916337,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,27180000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,,Checkout Review,,/revieworder.html,5,Check out,3,Review
00122544416887869,Direct,916337,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,,Checkout Review,,/revieworder.html,5,Check out,3,Review
00122544416887869,Direct,916337,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,40770000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,,Checkout Review,,/revieworder.html,5,Check out,3,Review
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,2390000,,GGOEWFKA082999,Waze Baby on Board Window Decal,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,1590000,,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,2390000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,1590000,,GGOEWFKA083299,Waze Mood Ninja Window Decal,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEWCKQ085457,Waze Pack of 9 Decal Set,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,1200000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,1590000,,GGOEWFKA083199,Waze Mood Original Window Decal,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,2390000,,GGOEGFKQ020799,Google Doodle Decal,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,1590000,,GGOEWFKA083099,Waze Mood Happy Window Decal,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,2390000,,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,446590,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,1590000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Accessories/Stickers/,(not set),USD,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,758674,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,40770000,,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, MD,USD,,,Payment Method,,/payment.html,5,Check out,2,Payment
00122544416887869,Direct,758674,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel, 18M,USD,,,Payment Method,,/payment.html,5,Check out,2,Payment
00122544416887869,Direct,758674,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,27180000,,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel, LG,USD,,,Payment Method,,/payment.html,5,Check out,2,Payment
00122544416887869,Direct,511656,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,0,,9182723,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),(not set),USD,,,Google Laptop and Cell Phone Stickers,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,511656,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,0,,9184733,Nest® Learning Thermostat 3rd Gen-USA - White,(not set),(not set),USD,,,Google Laptop and Cell Phone Stickers,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,144300,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,Product detail views,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,417777,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,Nest-USA,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,323062,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,13590000,,GGOEGAAX0622,Google Infant Short Sleeve Tee White,Home/Apparel/Kid's/Kid's-Infant/,(not set),,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,Product detail views,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,20990000,,GGOEGAAX0357,Android Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,29990000,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,34990000,,GGOEGAAX0334,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,16990000,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,18990000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,29990000,,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,18990000,,GGOEGAAX0324,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,19990000,,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,7418,United States,not available in demo dataset,87540000,87.54,1,996,24,80,2017-08-01 00:00:00,1501646806,00122544416887869-1501646806,PAGE,,,19990000,,GGOEGAAX0329,Android Men's Long & Lean Badge Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
